TCGA_BR_PFS	TCGA_BR_OS	META_BR_PFS	META_BR_OS	TCGA_SKCM_PFS	TCGA_SKCM_OS	TCGA_LUAD_PFS	TCGA_LUAD_OS	TCGA_LUSC_PFS	TCGA_LUSC_OS	TCGA_HNSC_PFS	TCGA_HNSC_OS	TCGA_COAD_PFS	TCGA_COAD_OS	TCGA_KIRC_PFS	TCGA_KIRC_OS	train_prop	ntrees	PC
0.208670407	0.4381687	0.97840807	0.795071557	0.872732846	0.921834082	0.915008652	0.30238442	0.22629855	0.405399884	0.061137498	0.076425019	0.130777173	0.396925829	0.070198541	0.196564673	45	400	2
0.22725563	0.457962004	0.76951014	0.618755135	0.794178989	0.922208662	0.980671984	0.317810665	0.15528661	0.249185389	0.044379136	0.031728542	0.185296847	0.469681672	0.089946454	0.236748641	45	450	2
0.249371699	0.500080743	0.546238163	0.515686895	0.830089674	0.967135369	0.901439647	0.228982582	0.213615213	0.354723809	0.113547073	0.065965929	0.324605822	0.692755784	0.025129769	0.058949575	45	500	2
0.975673872	0.500049111	0.86525127	0.869774934	0.56455557	0.184773019	0.823368826	0.807002249	0.101716676	0.12250594	0.612828271	0.788390773	0.929980958	0.650087546	0.261324351	0.769213192	50	10	2
0.319805871	0.384490193	0.905387853	0.903432254	0.442972702	0.361185007	0.8524276	0.923056278	0.020257323	0.011474967	0.804904535	0.858708614	0.461081221	0.044413203	0.121964058	0.160176551	50	15	2
0.187327894	0.209203297	0.26118694	0.277284628	0.778378662	0.611599514	0.545956974	0.773475618	0.043468755	0.049797927	0.438759857	0.875716326	0.712211365	0.505845928	0.499286891	0.410841633	50	25	2
0.4925991	0.697469924	0.794414052	0.869581219	0.864885266	0.757034807	0.948978005	0.767439729	0.120632917	0.163243068	0.531363243	0.888058869	0.863960571	0.165220477	0.43322796	0.970944258	50	50	2
0.28351828	0.380222911	0.392604171	0.341940139	0.468519739	0.599778754	0.204063109	0.285979033	0.127562927	0.150969874	0.19448221	0.459656403	0.783181305	0.25487057	0.740287106	0.973656699	50	75	2
0.307193615	0.409348003	0.734945391	0.762872143	0.425222946	0.549972143	0.445063949	0.246329308	0.064049215	0.190704983	0.258293528	0.460913712	0.956949634	0.243184698	0.996732461	0.728139001	50	100	2
0.135433374	0.387908436	0.420200837	0.438081373	0.55466271	0.649116969	0.611908584	0.492016401	0.071851047	0.192907166	0.474846589	0.330336873	0.838903395	0.105567718	0.610166084	0.549736024	50	175	2
0.211360873	0.583536221	0.693005206	0.624846909	0.508336559	0.643434618	0.942603402	0.808354569	0.036266572	0.142980101	0.336344959	0.279074955	0.559760495	0.456970854	0.693334442	0.775094696	50	190	2
0.025316747	0.151362419	0.724582854	0.729870578	0.368177722	0.527711322	0.765711826	0.94124103	0.075380914	0.177927153	0.602628206	0.466470115	0.757187133	0.139132062	0.610875596	0.633121831	50	200	2
0.045508537	0.204557473	0.76507899	0.704967155	0.424421074	0.596421585	0.446467991	0.812570596	0.043071394	0.158954481	0.230905335	0.251105925	0.99145972	0.124067135	0.803484084	0.842978691	50	225	2
0.055178177	0.24550488	0.599298105	0.5391894	0.460410161	0.679091863	0.682623331	0.952046409	0.040735495	0.112477214	0.078391503	0.062584496	0.897312729	0.107936699	0.88178907	0.910661512	50	250	2
0.035145007	0.197099337	0.478149338	0.500949661	0.400751072	0.591511191	0.409579758	0.869612564	0.021826525	0.139748183	0.087474922	0.116525337	0.868859141	0.101760409	0.831074215	0.63246559	50	275	2
0.090100291	0.221780513	0.237318285	0.155766082	0.830486889	0.6636856	0.9151166	0.962975024	0.276481062	0.262887511	0.282282455	0.415747752	0.826808517	0.694099031	0.442516857	0.598824321	50	300	2
0.158068192	0.31249835	0.161838348	0.123550784	0.651029958	0.868320712	0.842893964	0.831716122	0.157959503	0.265220613	0.263212914	0.321258812	0.942201311	0.574800195	0.593720042	0.654637863	50	325	2
0.043514731	0.199762777	0.378161165	0.447924303	0.878881826	0.782308158	0.762175325	0.987066474	0.005904806	0.014864653	0.142992844	0.117238147	0.878667795	0.066417038	0.643738298	0.449482118	50	350	2
0.043514731	0.199762777	0.259647086	0.308243871	0.878881826	0.782308158	0.767609698	0.947489537	0.008269976	0.044540238	0.207726795	0.17054797	0.90474422	0.183267598	0.31113203	0.310376814	50	375	2
0.092535783	0.397677104	0.168581943	0.183692382	0.878881826	0.782308158	0.797695616	0.993888225	0.012375078	0.032930227	0.161236661	0.11923336	0.941967713	0.144617855	0.330075593	0.368118636	50	400	2
0.125179577	0.486947051	0.447805884	0.598655143	0.696031601	0.656156319	0.945539398	0.665585384	0.019348608	0.035281345	0.28716022	0.231675032	0.95293527	0.151824466	0.429165204	0.371551659	50	450	2
0.171947417	0.563874377	0.444645279	0.512562112	0.918390533	0.728179017	0.937955914	0.830314186	0.021020506	0.049802595	0.202704481	0.151423927	0.999543259	0.106342776	0.295900077	0.310100514	50	500	2
0.078091379	0.271993876	0.662112264	0.734164471	0.483907973	0.412873785	0.042020043	0.103362159	0.486691936	0.446834848	0.979179895	0.308753099	0.753056962	0.484881489	0.035404424	0.010036185	60	10	2
0.490354849	0.485549341	0.740160981	0.425126104	0.009389803	0.018630631	0.127809256	0.170665835	0.116388756	0.016030341	0.354235481	0.321119733	0.857551331	0.606454222	0.421256596	0.324972414	60	15	2
0.120887426	0.706894238	0.552682659	0.201299959	0.024669017	0.050905832	0.110219636	0.224274898	0.323378187	0.154740605	0.147825001	0.166706306	0.508899623	0.742523395	0.989871741	0.656086659	60	25	2
0.394899119	0.701170746	0.239252447	0.182834673	0.484159276	0.93534616	0.269956249	0.102341288	0.092229028	0.048157258	0.142281644	0.304357252	0.789640789	0.54636384	0.112799721	0.066484755	60	50	2
0.220652764	0.776814248	0.182031332	0.152161566	0.942125249	0.940258029	0.270089185	0.087365083	0.304406263	0.551365236	0.324850998	0.486465204	0.383493838	0.718932271	0.0209984	0.02023224	60	75	2
0.693894117	0.783530277	0.485506059	0.248549883	0.168719331	0.234345295	0.231948948	0.105777111	0.280557997	0.681765484	0.246294716	0.525804039	0.457537561	0.856062149	0.269671706	0.0844049	60	100	2
0.630026547	0.991401273	0.375959869	0.190378283	0.391406206	0.543397202	0.21708367	0.027768553	0.396020934	0.430357868	0.853390345	0.853110696	0.40155678	0.994691777	0.834133508	0.523668425	60	175	2
0.48244084	0.887619526	0.546125719	0.317175106	0.943499717	0.934279062	0.330999088	0.09024181	0.458277739	0.423953468	0.734393172	0.828512119	0.264446427	0.963943041	0.316226535	0.220629332	60	190	2
0.607754617	0.992912025	0.581252065	0.468547985	0.674983895	0.899307319	0.106693186	0.017833275	0.245556102	0.323489331	0.849636986	0.858420469	0.321763392	0.974807439	0.274521917	0.168800108	60	200	2
0.497725733	0.868109715	0.325348508	0.210252953	0.516682404	0.737599642	0.122165678	0.026294896	0.331010861	0.369166672	0.44793251	0.461284954	0.46787215	0.838942469	0.241251946	0.144531718	60	225	2
0.399785799	0.799448059	0.44505201	0.248725197	0.480131931	0.63421434	0.093948739	0.023231343	0.299100156	0.186033385	0.483322898	0.400060091	0.307736015	0.738194327	0.235291855	0.101105029	60	250	2
0.514863008	0.935311293	0.57783931	0.356121026	0.641864487	0.760338838	0.127893591	0.049843629	0.616958408	0.475373434	0.5870679	0.486480263	0.469502257	0.728008347	0.201804014	0.097464117	60	275	2
0.689267219	0.810092404	0.825975964	0.461270665	0.480131931	0.63421434	0.09755541	0.03299648	0.608032503	0.647079306	0.660233782	0.577707046	0.303564807	0.986032408	0.342984568	0.185250004	60	300	2
0.581658454	0.718313922	0.72485618	0.360911163	0.500117056	0.66631298	0.110023256	0.036388548	0.520953953	0.368204753	0.395383252	0.29808011	0.236026086	0.967110743	0.649387115	0.504456226	60	325	2
0.563742232	0.703409891	0.928928546	0.509873491	0.584594427	0.626082641	0.064495291	0.027558937	0.306123838	0.23343914	0.45083429	0.268988586	0.202149607	0.990061423	0.222840132	0.132449565	60	350	2
0.585619745	0.718313922	0.839601344	0.543978574	0.584594427	0.626082641	0.091117952	0.041032109	0.13980334	0.183860182	0.397476979	0.194981637	0.395788183	0.843886374	0.20424478	0.124883994	60	375	2
0.704255332	0.808474643	0.882448823	0.590605074	0.500117056	0.66631298	0.07344133	0.044123028	0.112731972	0.145636859	0.284068007	0.158920043	0.196365432	0.969401232	0.287966976	0.164781246	60	400	2
0.704255332	0.808474643	0.772829076	0.910415376	0.500117056	0.66631298	0.128961682	0.05712029	0.120240497	0.12579216	0.372610717	0.182843805	0.493893899	0.707085271	0.2468959	0.133909372	60	450	2
0.680768582	0.793107606	0.919368674	0.59084296	0.592946053	0.716379467	0.094334636	0.042361701	0.055064137	0.093189808	0.450124182	0.24928465	0.321538622	0.951630208	0.29716096	0.204116902	60	500	2
0.413095129	0.585875971	0.442700363	0.893375991	0.053523968	0.021011564	0.189572449	0.501098292	0.119254775	0.087203249	0.744469519	0.7940291	0.537872819	0.166314421	0.716048612	0.980726824	75	10	2
0.69891304	0.454731465	0.425233302	0.728393757	0.263165892	0.250070532	0.032236145	0.019163434	0.089302794	0.02739135	0.085591721	0.117450254	0.702408159	0.475043716	0.134869593	0.100690222	75	15	2
0.821419289	0.596950322	0.324962033	0.740772589	0.730752852	0.238119655	0.022635859	0.005837012	0.083650998	0.013945766	0.073045445	0.125644146	0.547121308	0.259650515	0.697897103	0.385621591	75	25	2
0.88704568	0.900360106	0.310162802	0.966787315	0.229546885	0.304674795	0.158156883	0.025217584	0.271898532	0.237310891	0.224048533	0.345443038	0.986338277	0.44129977	0.394516993	0.579514801	75	50	2
0.471837624	0.330286396	0.163826006	0.359483278	0.685903459	0.419997651	0.009128133	0.011759363	0.694345392	0.243842629	0.21141986	0.491692692	0.86985747	0.281575752	0.121549176	0.270562551	75	75	2
0.334507942	0.847280442	0.741184872	0.744813167	0.7832068	0.39649836	0.189823126	0.09870658	0.73691709	0.972464235	0.610546249	0.785658721	0.340197119	0.537191236	0.080344822	0.172624186	75	100	2
0.112110112	0.366337459	0.764207155	0.604232109	0.515835691	0.993947208	0.474339753	0.335497925	0.884105299	0.966988699	0.419816176	0.257093376	0.542487539	0.245126279	0.485558399	0.466480484	75	175	2
0.205240435	0.639018094	0.616059741	0.580953136	0.817077185	0.75139891	0.197136016	0.152428163	0.942781559	0.965780283	0.841057908	0.595764042	0.427387079	0.502020235	0.37590348	0.371843882	75	190	2
0.096609616	0.514079916	0.77827128	0.678220389	0.725513613	0.967266808	0.274155288	0.273850888	0.522989461	0.681391617	0.567310252	0.28107862	0.42227472	0.625460413	0.311568885	0.284685494	75	200	2
0.098038425	0.332942261	0.713132727	0.562780627	0.766335743	0.659755959	0.178617933	0.047444695	0.783449845	0.628759755	0.440823509	0.208013219	0.25374527	0.811361809	0.402088006	0.380060336	75	225	2
0.372412909	0.999964544	0.887862468	0.816157231	0.651958991	0.198967885	0.070795204	0.009109543	0.987436361	0.85830081	0.305434694	0.239182187	0.348430994	0.553619768	0.300588887	0.335607144	75	250	2
0.347834544	0.863657924	0.845567297	0.734532168	0.85418106	0.296399876	0.045389198	0.018306909	0.982112838	0.988383409	0.461212313	0.428746807	0.518509691	0.420688964	0.201093824	0.171365497	75	275	2
0.192470828	0.936006539	0.863446388	0.829402971	0.882718175	0.296399876	0.036642305	0.02788499	0.865808464	0.953516716	0.277121879	0.245438023	0.442965425	0.469289111	0.234721495	0.236390295	75	300	2
0.192470828	0.936006539	0.721655423	0.661502218	0.651958991	0.198967885	0.094146725	0.029804167	0.980081305	0.990460866	0.327786529	0.294986992	0.31872614	0.724655385	0.37476124	0.332042301	75	325	2
0.057461636	0.352642419	0.911464462	0.834460494	0.478105065	0.144041649	0.03339692	0.014452686	0.842416357	0.876423067	0.269511888	0.303487976	0.214229894	0.707001098	0.427495319	0.434379906	75	350	2
0.221573412	0.804727257	0.835486881	0.80433815	0.317336435	0.076989887	0.050083914	0.009856273	0.890246074	0.795545212	0.333239945	0.317895756	0.319488518	0.603292741	0.50451083	0.444260294	75	375	2
0.447367851	0.992091939	0.894101551	0.875976257	0.502558087	0.144041649	0.14822404	0.062098648	0.695496078	0.512869484	0.36286955	0.360419469	0.273201453	0.55631694	0.370505792	0.398206607	75	400	2
0.274208017	0.64673827	0.844164993	0.979948905	0.524952948	0.173854802	0.051492605	0.004917663	0.855702009	0.726182059	0.288534702	0.238966698	0.409082322	0.507387448	0.365823533	0.36930234	75	450	2
0.543999784	0.930361344	0.867528277	0.963638239	0.391804509	0.348111019	0.010232151	0.007513741	0.378989695	0.633209032	0.430068456	0.753553413	0.409357519	0.87335745	0.022426958	0.009044025	75	500	2
0.713989557	0.678451934	0.687475775	0.570692939	0.882130956	0.258461067	0.002639749	0.038904485	0.97626165	0.746892817	0.125641208	0.223309383	0.448990465	0.432441407	0.910726812	0.814556417	100	10	2
0.141452747	0.254522444	0.180186253	0.312326993	0.48296002	0.808581979	0.23782983	0.078468738	0.113345947	0.140168552	0.173219122	0.146440141	0.808167614	0.25698193	0.141425913	0.36746812	100	15	2
0.18308244	0.836984731	0.306355705	0.284095672	0.225888182	0.64312734	0.282372809	0.376436694	0.107617209	0.06959411	0.750892407	0.586400587	0.999225524	0.297648911	0.747116787	0.485724619	100	25	2
0.648089313	0.528702759	0.165230083	0.260781295	0.573259364	0.903168768	0.019868375	0.017379629	0.283439233	0.052571319	0.902085583	0.608780877	0.760565627	0.535917833	0.030639003	0.040975462	100	50	2
0.910383237	0.529792315	0.855607807	0.943759529	0.875297649	0.739872911	0.087894082	0.004635381	0.625827457	0.224519993	0.140504347	0.113108061	0.521999499	0.714809797	0.045909775	0.310613103	100	75	2
0.794391795	0.873789592	0.845260229	0.51348849	0.693166521	0.88014251	0.032863115	0.000737863	0.442347741	0.047389601	0.135853528	0.075860535	0.774182076	0.668576441	0.108855575	0.321789318	100	100	2
0.454540645	0.484928117	0.574217496	0.445988501	0.348651411	0.61002709	0.036104992	0.018406853	0.472302386	0.260309353	0.377181996	0.334196529	0.965711879	0.656299176	0.096022129	0.088564216	100	175	2
0.349087191	0.963560419	0.770001772	0.68031064	0.49796698	0.739064198	0.018846171	0.0034732	0.392027796	0.158747969	0.334729846	0.173676524	0.704766426	0.669075869	0.04458396	0.086667295	100	190	2
0.403694753	0.960344289	0.975608881	0.741898996	0.49796698	0.739064198	0.052611438	0.014413312	0.417427247	0.12959612	0.421811999	0.359889514	0.738301223	0.625527032	0.081719132	0.154860869	100	200	2
0.520606718	0.711238766	0.629926323	0.285134461	0.772916336	0.915800955	0.041005796	0.009735396	0.351689109	0.061623703	0.49796492	0.39688114	0.537335305	0.888245861	0.250686962	0.255587768	100	225	2
0.484967408	0.717851577	0.619981911	0.365387502	0.904066866	0.831494438	0.008417006	0.003500668	0.545474037	0.128511251	0.365920085	0.193524675	0.60510162	0.704752694	0.19285636	0.1332758	100	250	2
0.41520301	0.806518346	0.686057655	0.289830977	0.965165639	0.94749211	0.029504526	0.011372822	0.571722482	0.129263955	0.834479942	0.536477586	0.339877756	0.911096602	0.162804707	0.181299505	100	275	2
0.490371788	0.717851577	0.521941743	0.237647554	0.947039726	0.737302076	0.026815546	0.007136501	0.617052078	0.143030307	0.771518504	0.43012689	0.778645894	0.497658674	0.063032734	0.14902372	100	300	2
0.575403337	0.637936779	0.749659392	0.361441256	0.757377777	0.9202044	0.04014732	0.01451265	0.455641973	0.120412531	0.901892636	0.51396887	0.78386766	0.560673777	0.081268769	0.21860098	100	325	2
0.349612942	0.988004594	0.452833048	0.247660265	0.914106656	0.986989873	0.063691394	0.021797019	0.56882145	0.224971861	0.941195882	0.503315738	0.800567364	0.573076631	0.144497431	0.288837628	100	350	2
0.206704114	0.638608429	0.425691466	0.233685314	0.901036082	0.701909791	0.029268677	0.006389597	0.582513466	0.351341722	0.930082838	0.493912789	0.613990322	0.74868188	0.204527661	0.324547966	100	375	2
0.255860726	0.714733388	0.467521209	0.260355621	0.939647639	0.788715398	0.059264195	0.008836183	0.62564696	0.243334853	0.726427248	0.352909895	0.467926673	0.922684157	0.26962909	0.570574445	100	400	2
0.198310331	0.627804368	0.463995384	0.254819462	0.695395987	0.411914393	0.06680013	0.010109987	0.558223252	0.145938817	0.85292632	0.493687584	0.507981605	0.82341464	0.089338984	0.102302626	100	450	2
0.504509066	0.856004964	0.482738339	0.291753575	0.939647639	0.788715398	0.104930854	0.016721716	0.499125544	0.186687009	0.860369144	0.50849029	0.353794088	0.974368991	0.120899473	0.142954031	100	500	2
0.976728646	0.518480001	0.073289804	0.039997856	0.014798789	0.078235053	0.539027726	0.9168929	0.621377714	0.867547736	0.527680202	0.768030782	0.159135917	0.578200863	0.120821969	0.08575654	25	10	3
0.658978493	0.405143619	0.040441241	0.013461251	0.022996655	0.060002184	0.739619879	0.762383646	0.472644458	0.625560569	0.192647118	0.044341773	0.161508495	0.734282774	0.429697127	0.350700429	25	15	3
0.547567869	0.242595535	0.109427376	0.058524212	0.152023706	0.084541879	0.456411245	0.879093581	0.154566977	0.135199472	0.671732959	0.283187837	0.165762742	0.070598256	0.872373302	0.991097281	25	25	3
0.282599403	0.152636789	0.171411034	0.148781021	0.121081052	0.147175723	0.312188837	0.805848843	0.084494413	0.088061314	0.336246477	0.74286454	0.024873606	0.026752937	0.389067697	0.440999823	25	50	3
0.393057141	0.198298046	0.023944499	0.024482255	0.121081052	0.147175723	0.141918879	0.681387349	0.133695054	0.090850641	0.252763579	0.434618806	0.025925852	0.026957831	0.344889124	0.338388129	25	75	3
0.393057141	0.198298046	0.03277811	0.032814977	0.096699201	0.136954057	0.163987702	0.63923436	0.153750439	0.114376235	0.226883262	0.279420606	0.025925852	0.026957831	0.214041239	0.22992196	25	100	3
0.393057141	0.198298046	0.023065761	0.023658601	0.121081052	0.147175723	0.166907125	0.608921731	0.161271726	0.11867441	0.371019535	0.392133202	0.025925852	0.026957831	0.393223076	0.348095761	25	175	3
0.393057141	0.198298046	0.023065761	0.023658601	0.121081052	0.147175723	0.166907125	0.608921731	0.138559662	0.10541379	0.371019535	0.392133202	0.025925852	0.026957831	0.393223076	0.348095761	25	190	3
0.393057141	0.198298046	0.023065761	0.023658601	0.121081052	0.147175723	0.129582788	0.538286621	0.138559662	0.10541379	0.402939578	0.432635767	0.025925852	0.026957831	0.304748911	0.253447775	25	200	3
0.393057141	0.198298046	0.023065761	0.023658601	0.096699201	0.136954057	0.213051904	0.723050392	0.138559662	0.10541379	0.310415239	0.355415157	0.025925852	0.026957831	0.304748911	0.253447775	25	225	3
0.887756618	0.35076096	0.080886745	0.039173437	0.019771005	0.059036718	0.579559774	0.869201982	0.447204443	0.675124284	0.264571572	0.14791473	0.086696817	0.504208054	0.235504646	0.175334156	25	250	3
0.887756618	0.35076096	0.101952004	0.053910237	0.019771005	0.059036718	0.533190643	0.945988068	0.472905765	0.726885663	0.281999675	0.1545275	0.16541681	0.606823817	0.226012025	0.17123389	25	275	3
0.977190972	0.43731833	0.068447793	0.033323136	0.019771005	0.059036718	0.529915528	0.951280181	0.472905765	0.726885663	0.27550457	0.204703332	0.086696817	0.504208054	0.226012025	0.17123389	25	300	3
0.977190972	0.43731833	0.085372653	0.042478058	0.019771005	0.059036718	0.571273233	0.926052387	0.451600577	0.680436825	0.281999675	0.1545275	0.086696817	0.504208054	0.186178296	0.145848539	25	325	3
0.977190972	0.43731833	0.085372653	0.042478058	0.019771005	0.059036718	0.642276399	0.811827916	0.472905765	0.726885663	0.312949981	0.185279839	0.086696817	0.504208054	0.165800166	0.121234413	25	350	3
0.977190972	0.43731833	0.085372653	0.042478058	0.019771005	0.059036718	0.731708173	0.756275372	0.584291274	0.843218895	0.27615575	0.151222795	0.086696817	0.504208054	0.170459579	0.123063245	25	375	3
0.977190972	0.43731833	0.111233457	0.058762679	0.019771005	0.059036718	0.674013662	0.791561303	0.584291274	0.843218895	0.295969909	0.158834654	0.104844893	0.541543904	0.165800166	0.121234413	25	400	3
0.977190972	0.43731833	0.111233457	0.058762679	0.019771005	0.059036718	0.674013662	0.791561303	0.584291274	0.843218895	0.27615575	0.151222795	0.16541681	0.606823817	0.202417811	0.143328884	25	450	3
0.977190972	0.43731833	0.111233457	0.058762679	0.019771005	0.059036718	0.674013662	0.791561303	0.579221782	0.837494255	0.306678464	0.181483034	0.243490258	0.771360354	0.236390585	0.165925087	25	500	3
0.877100379	0.517192774	0.080874048	0.034676927	0.058392218	0.10918198	0.509950486	0.436206197	0.387029589	0.341795741	0.994104852	0.771667908	0.327579287	0.656227201	0.525933901	0.663843333	30	10	3
0.2672548	0.184836034	0.087121168	0.035551027	0.110538133	0.179780902	0.527462489	0.879000684	0.741814003	0.921621895	0.313207595	0.243269451	0.989499845	0.687059757	0.293739015	0.083209414	30	15	3
0.473228493	0.452569686	0.113837647	0.038310758	0.272852762	0.274692015	0.634949999	0.976442886	0.107429448	0.285795206	0.852076954	0.842070199	0.355447059	0.633530815	0.617011746	0.545354673	30	25	3
0.616307131	0.256714147	0.091351224	0.024149961	0.042854897	0.113770727	0.982717604	0.678416653	0.535255184	0.674206507	0.252457939	0.20098778	0.384618762	0.938828909	0.248566137	0.050424443	30	50	3
0.620465711	0.362488145	0.211981818	0.09534501	0.110187677	0.225361653	0.679981368	0.829910572	0.5542836	0.741576347	0.995229837	0.787339065	0.296329304	0.686679935	0.385728739	0.253412148	30	75	3
0.616307131	0.256714147	0.129318558	0.049583274	0.042854897	0.113770727	0.800207966	0.85416538	0.434987823	0.478673825	0.443468356	0.311048887	0.233900213	0.720457128	0.378410333	0.105975755	30	100	3
0.876812051	0.226658181	0.185926322	0.083318633	0.042854897	0.113770727	0.804624271	0.64195611	0.371084063	0.489432431	0.260013864	0.138741247	0.268949274	0.63935947	0.233108847	0.076854606	30	175	3
0.601126518	0.230700874	0.20873032	0.095949592	0.042854897	0.113770727	0.804624271	0.64195611	0.281561879	0.422137101	0.324380787	0.182425168	0.268949274	0.667421297	0.238098461	0.058282756	30	190	3
0.601126518	0.230700874	0.20873032	0.095949592	0.042854897	0.113770727	0.722971031	0.787865489	0.295287233	0.378900132	0.382451497	0.224392156	0.415579161	0.907777825	0.153018251	0.070571487	30	200	3
0.876812051	0.226658181	0.20873032	0.095949592	0.042854897	0.113770727	0.851177712	0.637671633	0.351936997	0.473817988	0.522292499	0.330770286	0.20023893	0.613600515	0.219648856	0.069304915	30	225	3
0.601126518	0.230700874	0.185926322	0.083318633	0.042854897	0.113770727	0.799401409	0.580012038	0.323058913	0.489013265	0.289264961	0.141779516	0.509202556	0.993769757	0.234976949	0.056238509	30	250	3
0.601126518	0.230700874	0.185926322	0.083318633	0.042854897	0.113770727	0.658312745	0.763104565	0.434541907	0.546389511	0.347563013	0.18293486	0.168041154	0.548848267	0.232086342	0.074907827	30	275	3
0.720258907	0.277988049	0.188503442	0.103130909	0.042854897	0.113770727	0.658312745	0.763104565	0.436346931	0.547908573	0.378287458	0.203896887	0.394188014	0.869777612	0.249331825	0.090378623	30	300	3
0.601126518	0.230700874	0.188503442	0.103130909	0.042854897	0.113770727	0.658312745	0.763104565	0.431387405	0.5427708	0.324335797	0.161724694	0.394188014	0.869777612	0.267137989	0.095763284	30	325	3
0.720258907	0.277988049	0.148286896	0.079737839	0.042854897	0.113770727	0.658312745	0.763104565	0.389206328	0.579180867	0.273566926	0.235378651	0.525346463	0.938102766	0.267137989	0.095763284	30	350	3
0.720258907	0.277988049	0.148286896	0.079737839	0.042854897	0.113770727	0.872345693	0.598806537	0.426461719	0.537658339	0.260758081	0.197836815	0.525346463	0.938102766	0.366624066	0.21599203	30	375	3
0.720258907	0.277988049	0.188503442	0.103130909	0.042854897	0.113770727	0.746240201	0.7733302	0.431387405	0.5427708	0.378287458	0.203896887	0.525346463	0.938102766	0.301697221	0.135911471	30	400	3
0.720258907	0.277988049	0.148286896	0.079737839	0.042854897	0.113770727	0.662514874	0.876341278	0.426461719	0.537658339	0.324335797	0.161724694	0.646760266	0.869740302	0.265006665	0.145323624	30	450	3
0.601126518	0.230700874	0.148286896	0.079737839	0.042854897	0.113770727	0.752366191	0.695442413	0.426461719	0.537658339	0.324335797	0.161724694	0.497027866	0.911814221	0.289026491	0.155960684	30	500	3
0.498978488	0.202107892	0.331888652	0.195456441	0.39385459	0.249923109	0.583438413	0.715648754	0.341106699	0.342030288	0.898821343	0.947014223	0.058578166	0.252723418	0.732793788	0.709439535	35	10	3
0.555833497	0.311349363	0.470539921	0.346830634	0.561996537	0.278606245	0.984223764	0.5964284	0.537114788	0.489074466	0.907386512	0.970777589	0.194137859	0.194853072	0.730168962	0.642188112	35	15	3
0.876812051	0.211310618	0.092164396	0.043857228	0.019771005	0.059036718	0.531902959	0.767588132	0.326155949	0.380953735	0.280866296	0.249464079	0.166096011	0.865905256	0.26449637	0.10719348	35	25	3
0.601126518	0.215148547	0.07342201	0.033787677	0.02960393	0.078229735	0.814341158	0.697744236	0.360214585	0.514254488	0.341442357	0.400531744	0.10616255	0.348198749	0.121987782	0.052583481	35	50	3
0.601126518	0.215148547	0.063267061	0.027316413	0.019771005	0.059036718	0.912919037	0.618110265	0.283594635	0.434476819	0.178804321	0.202019727	0.240461686	0.723741867	0.121503957	0.037054117	35	75	3
0.601126518	0.215148547	0.231887209	0.119170147	0.035365331	0.083682068	0.717385407	0.777327154	0.579513561	0.743719378	0.148975655	0.192238777	0.356179398	0.54174299	0.120848743	0.062216473	35	100	3
0.601126518	0.215148547	0.196783845	0.109103923	0.019771005	0.059036718	0.630964459	0.9576577	0.508965083	0.688149775	0.24868752	0.31536598	0.286550274	0.628502269	0.234829792	0.10805093	35	175	3
0.601126518	0.215148547	0.248179378	0.144393573	0.019771005	0.059036718	0.701673666	0.916283288	0.446191878	0.59937351	0.295891694	0.335420314	0.238337111	0.478891304	0.299356663	0.106532256	35	190	3
0.601126518	0.215148547	0.196783845	0.109103923	0.019771005	0.059036718	0.662239502	0.981116831	0.446191878	0.59937351	0.340450147	0.37351581	0.329949326	0.65528854	0.333956541	0.120029003	35	200	3
0.601126518	0.215148547	0.220136226	0.1243603	0.019771005	0.059036718	0.841493159	0.96127278	0.508965083	0.688149775	0.198946477	0.217325522	0.238337111	0.478891304	0.263930407	0.093126574	35	225	3
0.601126518	0.215148547	0.191105444	0.102778206	0.019771005	0.059036718	0.868136998	0.94907616	0.508965083	0.688149775	0.226568567	0.296528585	0.434996116	0.818323091	0.276730824	0.137787177	35	250	3
0.601126518	0.215148547	0.224841729	0.11939257	0.019771005	0.059036718	0.996465442	0.650941857	0.508763509	0.704858002	0.255559314	0.323515294	0.296497811	0.650203939	0.321278111	0.118356069	35	275	3
0.990645463	0.273348836	0.224841729	0.11939257	0.019771005	0.059036718	0.912208747	0.924261099	0.538553737	0.76288774	0.160701474	0.212403662	0.324506371	0.623882407	0.276730824	0.137787177	35	300	3
0.720258907	0.277988049	0.173653304	0.090670645	0.019771005	0.059036718	0.98106369	0.81222762	0.508284486	0.755938181	0.160701474	0.212403662	0.345890805	0.729274926	0.323080615	0.158542009	35	325	3
0.990645463	0.273348836	0.173653304	0.090670645	0.035365331	0.083682068	0.98106369	0.81222762	0.552309942	0.757348057	0.183267242	0.233791762	0.345890805	0.729274926	0.262821116	0.132929377	35	350	3
0.990645463	0.273348836	0.173653304	0.090670645	0.035365331	0.083682068	0.912208747	0.924261099	0.521999622	0.699211772	0.121770466	0.14630009	0.267821453	0.570181504	0.192416198	0.097209313	35	375	3
0.876812051	0.211310618	0.200875119	0.110302717	0.035365331	0.083682068	0.912208747	0.924261099	0.508965083	0.688149775	0.168797094	0.189265734	0.267821453	0.570181504	0.182211783	0.093634451	35	400	3
0.990645463	0.273348836	0.148286896	0.079737839	0.035365331	0.083682068	0.825895777	0.690278827	0.521999622	0.699211772	0.140068874	0.162537099	0.267821453	0.570181504	0.164743176	0.086404362	35	450	3
